"2693","","Tallac Terrace Park Trails"
"2694","","Tanasbource Villas Trail"
"2695","","Tanner Creek Park Trails"
"2696","","Tanner Open Space Trails"
"2697","","Tanner Pines Open Space Trails"
"2698","","Tanner Springs Park Trails"
"2699","","Tanners Stonegate Homeowners Association"
"2700","","Tanners Stonegate Homeowners Association Trails"
"2701","","Taralon Residential Community Association Trails"
"2702","","Tarbell"
"2703","","Tarbell Trail"
"2704","","Templeton ESl Trails"
"2705","","Templeton Elementary School Trails"
"2706","","Terra Linda Park Trails"
"2707","","Terwilliger Trail"
"2708","","Thatcher Park Trails"
"2709","","The Bluffs Park Trails"
"2710","","The Park At Tualatin Trails"
"2711","","The Round at Beaverton Trails"
"2712","","Thom Park Trails"
"2713","","Tickle Creek Trail"
"2714","","Tideman Johnson Natural Area Trails"
"2715","","Tigard Street Trail"
"2716","","Tigard to Lake Oswego Trail"
"2717","","Tillamook State Forest Trails"
"2718","","Timberline Ridge Park Paths"
"2719","","Tonquin Trail"
"2720","","Town Center Park Trails"
"2721","","Trachsel Meadows Park Trails"
"2722","","Tranquil Park Trails"
"2723","","Trenton Park Trails"
"2724","","Trolley Trail"
"2725","","Trolley Trail And 17th Ave Connection"
"2726","","Tryon Creek State Natural Area Trails"
"2727","","Tualatin Community Park Trails"
"2728","","Tualatin High School Trails"
"2729","","Tualatin Hills Nature Park Trails"
"2730","","Tualatin River Greenway Trail"
"2731","","Tualatin River National Wildlife Refuge Trails"
"2732","","Tualatin River Open Space Trails"
"2733","","Tualatin River Water Trail"
"2464","","Parkrose Transit Center Trails"
"2465","","Pat Pfeifer Barrier-Free Park Trails"
"2466","","Path to the Pacific"
"2467","","Pathfinder-Genesis Trail"
"2468","","Paula Jean Park Trails"
"2469","","Peace Memorial Park Trails"
"2470","","Pendleton Park Trails"
"2471","","Peninsula Crossing Trail"
"2472","","Peninsula Park andd Rose Garden Trails"
"2473","","Pennington Park Trails"
"2474","","Peterkort Trail"
"2475","","Phillips Creek Greenway"
"2476","","Pier Park Trails"
"2477","","Pilkington Park Trails"
"2478","","Pinecone Park Trails"
"2479","","Pineview - Black Walnut Connector"
"2480","","Pioneer Park Trails"
"2481","","Pittock Mansion and Acres Trails"
"2482","","Planned Hwy 26 - Orient Dr Connector"
"2483","","Planned Springwater Connector Trail"
"2484","","Planned Trails SE Gresham"
"2485","","Plaza Park Trails"
"2486","","Polygon NW at Villebois Trails"
"2487","","Portland Community College - Cascade Campus Trails"
"2488","","Portland Community College Trails"
"2489","","Portland to Lake Oswego Willamette Greenway Trail"
"2490","","Portland-Milwaukie Light Rail with Trail"
"2491","","Powell Blvd Transit Center Trails"
"2492","","Powell Butte Nature Park Trails"
"2493","","Powell Park Trails"
"2494","","Proposed Beaverton - Lake Oswego Regional Trail"
"2495","","Proposed Dundee - Tualatin Regional Trail"
"2496","","Proposed Forest Grove - Hillsboro Regional Connector"
"2497","","Proposed Gresham Persimmon Trail"
"2498","","Proposed Milwaukie - Oregon City Regional Trail"
"2499","","Proposed Molalla - Canby Regional Trail"
"2500","","Proposed Oregon City Loop Trail"
"2501","","Proposed Regional SWC Connector"
"2502","","Proposed Regional State Crossing Trail"
"2503","","Proposed Sandy River Trail Connector"
"2504","","Proposed South Pacific RR Trail"
"2505","","Proposed St. Helens - Portland Regional Trail"
"2506","","Quail Hollow Trails"
"2507","","Quail Hollow West Open Space Trails"
"2508","","Quail Place Trails"
"2509","","Quatama Max Stop Trail"
"2510","","Quatama Park Trails"
"2511","","Quatama Powerline Path Trails"
"2512","","Railroad Crossing Trail"
"2513","","Raleigh Park Trails"
"2514","","Raleigh Scholls Park Trails"
"2515","","Raymond Park Trails"
"2516","","Red Electric Trail"
"2517","","Red Sunset Park Trails"
"2518","","Reed College Trails"
"2519","","Reedville Creek Park Trails"
"2520","","Reedville Trail"
"2521","","Renaissance Canyon Creek Trails"
"2522","","Renaissance Open Space Trails"
"2523","","Renaissance at PKW Homeowners Trails"
"2524","","Reserve Homeowners Association Trails"
"2525","","Richardson Creek Trail"
"2526","","Ridgecrest Park Trails"
"2527","","Ridgefield National Wildlife Refuge"
"2528","","Ridgewood View Park Trails"
"2529","","Risley Park Trails"
"2530","","River Bluff Open Space Trails"
"2531","","River Fox Neighborhood Park Trails"
"2532","","River Run Park Trails"
"2533","","River Terrace Trail"
"2534","","River to River Trail"
"2535","","Robinwood Park Trails"
"2536","","Rock Creek Elementary School Trails"
"2537","","Rock Creek Trail"
"2538","","Rockwood Central Park Trails"
"2539","","Roehr Park Trails"
"2540","","Rolling Acres Estates Homeowners Association Trails"
"2541","","Ron Russell Middle School Trails"
"2542","","Rood Bridge Park Trails"
"2543","","Rooster Rock State Park Trails"
"2544","","Rosa Park Trails"
"2545","","Rose City Golf Course Trails"
"2546","","Rose City Park Trails"
"2547","","Rose Quarter MAX Station Trails"
"2548","","Rosebay Park Trails"
"2549","","Rosemont Arena Trail"
"2550","","Rosemont Pointe Homeowners Association"
"2551","","Rosemont Pointe Homeowners Association Trails"
"2552","","Rosemont Trail"
"2553","","Rossman Park Trails"
"2554","","Roth Estates Homeowners Association Trails"
"2555","","Roxbury Park Trails"
"2556","","Roy Dancer Park Trail"
"2557","","SE Division Street MAX Station Trails"
"2558","","SE Holgate Transit Center Trails"
"2559","","SE Stark St Trails"
"2560","","SW 13th Ave - SW College St Connector"
"2561","","SW 3rd Ave - SW Meade St Connector"
"2562","","SW Barbur Blvd - SW 5th Ave Connector"
"2563","","SW Barbur Blvd - SW Nevada Connector"
"2564","","SW Broadway Dr - SW Hoffman Ave Connector"
"2565","","SW Cedarcrest St - SW 83rd Pl Connector"
"2566","","SW Millikan Way - SW Beaverdam Rd Connector"
"2567","","SW Pedestrian Walkway"
"2568","","SW Pedestrian Walkways"
"2569","","SW Trails"
"2570","","SW Trails #1"
"2571","","SW Trails #4"
"2572","","SW Urban Trail 3"
"2573","","SW Urban Trail 6"
"2574","","Sabin Elementart School Trails"
"2575","","Sahallie Illahee Park Trails"
"2576","","Salamo Trail"
"2577","","Salish Ponds Park Trails"
"2578","","Salish Ponds Trails"
"2579","","Salmon Creek Estates Paths"
"2580","","Salmon Creek Greenway Trail"
"2581","","Salmonberry Corridor Trail"
"2582","","Sandy Bluff Park Paths"
"2583","","Sandy Bluffs Homeowners Trails"
"2584","","Sandy High School Trails"
"2585","","Sandy Palisades Park Trails"
"2586","","Sandy Ridge Trails"
"2587","","Sandy River Connections"
"2588","","Sandy River Delta Trails"
"2589","","Sandy River Greenway"
"2590","","Sandy River Greenway Trail"
"2591","","Sandy River Park Trails"
"2592","","Sandy River Water Trail"
"2593","","Sandy River to Springwater Trail"
"2594","","Saum Creek Greenway Trail"
"2595","","Saum Creek Greenway Trails"
"2596","","Schiffler Park Trails"
"2597","","Scholls Heights ES Trails"
"2598","","Scoggins Valley Park/Henry Hagg Lake Trails"
"2599","","Scott Creek"
"2600","","Scott Creek Park Trails"
"2601","","Scott ES Trails"
"2602","","Scouters Mountain Trail"
"2603","","Sellwood Park Trails"
"2604","","Sellwood Riverfront Park Trails"
"2605","","Sexton Crest Trails"
"2606","","Sexton Mountain Park Trails"
"2607","","Shadow Ridge Homeowners Association Trails"
"2608","","Shadywood Park Trails"
"2609","","Shaniko Greenway Trails"
"2610","","Sheckla Greenway Trails"
"2611","","Sherwood Middle School Trails"
"2612","","Sherwood Open Space Trails"
"2613","","Shorenstein Properties Trails"
"2614","","Shute Park Trails"
"2615","","Sieben Park Trails"
"2616","","Silver Creek Cottages Trails"
"2617","","Singer Creek Park Trails"
"2618","","Skyline Ridge Park Trails"
"2619","","Skyview Park Trails"
"2620","","Smith and Bybee Welands Natural Area Trails"
"2621","","Snyder Park Trails"
"2622","","Solano Estates Trails"
"2623","","Somerset Meadows Park Trails"
"2624","","South Cliff/Blanford Greenway Trails"
"2625","","South Johnson Creek Trail"
"2626","","South Park Blocks"
"2627","","South Park Bocks"
"2628","","South Waterfront Greenway"
"2629","","South Waterfront Neighborhood Park Trails"
"2630","","Southeast Portland Willamette Greenway"
"2631","","Southeast Portland Willamette Greenway Trail"
"2632","","Southern Lites Park Trails"
"2633","","Southwest Beaverton Creek Wetlands Trail"
"2634","","Southwest Portland Wilamette Greenway Trail"
"2635","","Southwest Portland Willamette Greenway Trail"
"2636","","Southwood Park Trails"
"2637","","Spring Mountain Elementary School Trails"
"2638","","Springbrook Park Trails"
"2639","","Springwater Corridor"
"2640","","Springwater On The Willamette"
"2641","","St. Francis Park Trails"
"2642","","St. Johns Park Trails"
"2643","","St. Johns Trail"
"2734","","Tualatin Valley Trail"
"2735","","Tualatin WES Commuter Train Trails"
"2736","","Turf to Surf Trail"
"2737","","Turner Creek Park Trails"
"2738","","Twality Middle School Trails"
"2739","","Two Plum Park Trails"
"2740","","UJ Hamby Park Trails"
"2741","","Union Station Walkway"
"2742","","University Park Trails"
"2743","","University of Portland Trails"
"2744","","University of Western States Trails"
"2745","","Unthank Park Trails"
"2746","","Uplands Elementary School Trails"
"2747","","Vance Neighborhood Park Trails"
"2748","","Ventura Park Elementary School Trails"
"2749","","Ventura Park Trails"
"2750","","Vietnam Veterans Of Oregon Memorial"
"2751","","Village At Summer Creek Homeowners Association Trails"
"2752","","Village Green Park Trails"
"2753","","Village On The Lake Marina Association Trails"
"2754","","Vista Brook Park Trails"
"2755","","WSU Campus Trails"
"2756","","Waible Creek Trail"
"2757","","Wake Robin Park Trails"
"2758","","Wallace Park Trails"
"2759","","Walluga Park Trails"
"2760","","Walnut Street Park Trails"
"2761","","Waluga Park Connector Trails"
"2762","","Wanda L Peck Memorial Park Trails"
"2763","","Wapato Access Park Trails"
"2764","","Wapato Lake Trail"
"2765","","Washington County Fairgrounds Trails"
"2766","","Washington Park Trails"
"2767","","Washougal River Corridor Trail"
"2768","","Washougal River Greenway Trails"
"2769","","Waterboard Park Trails"
"2770","","Waterfront Park Trail"
"2771","","Waterfront Park Trails"
"2772","","Waterhouse Park & Rose Garden Trails"
"2773","","Waterhouse Trail"
"2774","","Waterworks Park Trails"
"2775","","Weedin Park Trails"
"2776","","Wellington Park Trails"
"2777","","Wesley Lynn Park Trails"
"2778","","West Bridge Park Trails"
"2779","","West Hills Open Space Trails"
"2780","","West Linn to Wilsonville Trail"
"2781","","West Union Estates Park Trails"
"2782","","West Willamette River Greenway Trail"
"2783","","Westlake Park Trails"
"2784","","Westmoreland Park Trails"
"2785","","Westridge Elementary School Trails"
"2786","","Westridge Park Trails"
"2787","","Westside Trail"
"2788","","Wetland Park Trails"
"2789","","Wetlands At Durham Wastewater Trails"
"2790","","Wetlands At Rock Creek Wastewater Trails"
"2791","","Wheels To Wings Trail"
"2792","","Whetten Elementary School Path"
"2793","","Whipple Creek Greenway Trail"
"2794","","Whipple Creek Regional Park Trails"
"2795","","Whispering Heights Trail"
"2796","","Whispering Woods Park Trails"
"2797","","Whitaker Ponds Nature Park Trails"
"2798","","Whitford Middle School Trails"
"2799","","Wilderness Park Trails"
"2800","","Wildhorse Mini-Park Trails"
"2801","","Wildwood Trail"
"2802","","Wilkes Park Trails"
"2803","","Willamette Falls to Canemah Trail"
"2804","","Willamette Greenway Trail"
"2805","","Willamette Park Trails"
"2806","","Willamette Rd Side Trail"
"2807","","Willamette Ridge Trails"
"2808","","Willamette River Greenway Trail"
"2809","","Willamette River Water Trail"
"2810","","Willow Creek / Landover Neighborhood Park Trails"
"2811","","Willow Creek Nature Park Trails"
"2812","","Willow Creek Trail"
"2813","","Willow Park Trails"
"2814","","Wilshire Park Trails"
"2815","","Windswept Waters Homeowners Association Trails"
"2816","","Winterhaven Elementary School Trails"
"2817","","Winthrop Park Trails"
"2818","","Wood Middle School Trails"
"2819","","Woodale Park Trails"
"2820","","Woodlawn Park Trails"
"2821","","Woodmont Park Trails"
"2822","","Woods Memorial Natural Area Trails"
"2823","","Woodstock Park Trails"
"2824","","Yamhelas Westsider Trail"
"2825","","Yamhill Neighborhood Park"
